StopAbbr,BusStopType,LineAbbr,IsTP,IsEOL,Helper-0,Helper-1,Helper-2,Helper-3,Helper-4,Helper-5,Helper-6,Helper-7,Helper-8,Helper-9,Helper-10,Helper-11,EOL-0,EOL-1,EOL-2,EOL-3,EOL-4,EOL-5,EOL-6,EOL-7,EOL-8,EOL-9,EOL-10,EOL-11,EOL-12,CountEOL
103098,SGN,107;21,TRUE,FALSE,103098-107-Eastbound-7,103098-21-Eastbound-13,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
103100,SGN,107;21,FALSE,FALSE,103100-107-Eastbound-6,103100-21-Eastbound-12,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
103108,SGN,186,FALSE,FALSE,103108-186-Eastbound-11,,,,,,,,,,,,Snapfinger Wds Dr,,,,,,,,,,,,,1
103134,BEN,186;813,FALSE,FALSE,103134-813-Eastbound-39,103134-186-Eastbound-3,,,,,,,,,,,Snapfinger Wds Dr,Georgia State Stn,,,,,,,,,,,,2
103138,STR,186;813,FALSE,FALSE,103138-813-Eastbound-41,103138-186-Eastbound-5,,,,,,,,,,,Snapfinger Wds Dr,Georgia State Stn,,,,,,,,,,,,2
103162,STR,3,FALSE,FALSE,103162-3-Eastbound-42,,,,,,,,,,,,Helene Mills Sr Ctr,,,,,,,,,,,,,1
103168,SGN,107;21,FALSE,FALSE,103168-21-Westbound-55,103168-107-Westbound-69,,,,,,,,,,,Five Points Stn,Georgia State Stn,,,,,,,,,,,,2
103169,SGN,107;21,FALSE,FALSE,103169-21-Westbound-57,103169-107-Westbound-71,,,,,,,,,,,Five Points Stn,Georgia State Stn,,,,,,,,,,,,2
103170,SGN,107;21,FALSE,FALSE,103170-21-Westbound-56,103170-107-Westbound-70,,,,,,,,,,,Five Points Stn,Georgia State Stn,,,,,,,,,,,,2
103190,SGN,899,FALSE,FALSE,103190-899-Northbound-6,,,,,,,,,,,,North Avenue Stn,,,,,,,,,,,,,1
103191,SGN,899,FALSE,FALSE,103191-899-Northbound-7,,,,,,,,,,,,North Avenue Stn,,,,,,,,,,,,,1
103193,SGN,899,FALSE,FALSE,103193-899-Northbound-8,,,,,,,,,,,,North Avenue Stn,,,,,,,,,,,,,1
103196,STR,3,FALSE,FALSE,103196-3-Eastbound-43,,,,,,,,,,,,Helene Mills Sr Ctr,,,,,,,,,,,,,1
103198,SGN,107;21,FALSE,FALSE,103198-21-Eastbound-10,103198-107-Eastbound-4,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
103200,SGN,9,FALSE,FALSE,103200-9-Eastbound-2,,,,,,,,,,,,Rainbow Village,,,,,,,,,,,,,1
103202,SGN,107;21,FALSE,FALSE,103202-107-Eastbound-5,103202-21-Eastbound-11,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
103900,STN,809;899;9,TRUE,False;True,103900-9-Eastbound-1,103900-809-Northbound-1,103900-899-Southbound-24,103900-899-Northbound-5,,,,,,,,,Rainbow Village,Lindbergh Ctr Stn,North Avenue Stn,Georgia State Stn,,,,,,,,,,4
104012,SAT,32;4;74,FALSE,FALSE,104012-32-Southbound-9,104012-74-Eastbound-9,104012-4-Southbound-9,,,,,,,,,,Constitution Rd,South Park Blvd,Rainbow Village,Rebel Forest,,,,,,,,,,4
104013,SGN,4,FALSE,FALSE,104013-4-Southbound-10,,,,,,,,,,,,Constitution Rd,Rebel Forest,,,,,,,,,,,,2
104048,SGN,21,FALSE,FALSE,104048-21-Westbound-45,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104050,BEN,21,FALSE,FALSE,104050-21-Eastbound-22,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
104052,SGN,21,FALSE,FALSE,104052-21-Westbound-46,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104054,SGN,21,FALSE,FALSE,104054-21-Eastbound-21,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
104056,SGN,21,FALSE,FALSE,104056-21-Westbound-47,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104058,SGN,21,FALSE,FALSE,104058-21-Eastbound-20,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
104060,SGN,21,FALSE,FALSE,104060-21-Westbound-48,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104062,SGN,21,FALSE,FALSE,104062-21-Eastbound-19,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
104064,SGN,21,FALSE,FALSE,104064-21-Eastbound-18,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
104066,SGN,21,FALSE,FALSE,104066-21-Westbound-49,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104068,SNT,21,FALSE,FALSE,104068-21-Westbound-50,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
104070,SNT,107;21,FALSE,FALSE,104070-107-Eastbound-11,104070-21-Eastbound-17,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
104076,SGN,107;21,FALSE,FALSE,104076-107-Westbound-65,104076-21-Westbound-51,,,,,,,,,,,Five Points Stn,Georgia State Stn,,,,,,,,,,,,2
104078,SGN,107;21,FALSE,FALSE,104078-107-Eastbound-10,104078-21-Eastbound-16,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
104436,SGN,21;823,FALSE,FALSE,104436-21-Westbound-17,104436-823-Northbound-21,,,,,,,,,,,Five Points Stn,Decatur Stn,,,,,,,,,,,,2
105002,SGN,32;74,FALSE,FALSE,105002-32-Southbound-12,105002-74-Eastbound-12,,,,,,,,,,,South Park Blvd,Rainbow Village,,,,,,,,,,,,2
105004,SGN,32;74,FALSE,FALSE,105004-74-Eastbound-14,105004-32-Southbound-14,,,,,,,,,,,South Park Blvd,Rainbow Village,,,,,,,,,,,,2
105006,SGN,32;74,FALSE,FALSE,105006-74-Eastbound-15,105006-32-Southbound-15,,,,,,,,,,,South Park Blvd,Rainbow Village,,,,,,,,,,,,2
105016,SGN,74,FALSE,FALSE,105016-74-Eastbound-21,,,,,,,,,,,,Rainbow Village,,,,,,,,,,,,,1
105018,SGN,74,FALSE,FALSE,105018-74-Eastbound-23,,,,,,,,,,,,Rainbow Village,,,,,,,,,,,,,1
105038,SGN,107,FALSE,FALSE,105038-107-Eastbound-24,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105040,SGN,107,FALSE,FALSE,105040-107-Eastbound-25,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105042,SGN,107,FALSE,FALSE,105042-107-Eastbound-26,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105044,SGN,107,FALSE,FALSE,105044-107-Eastbound-27,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105074,SGN,107,FALSE,FALSE,105074-107-Westbound-49,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105075,SGN,107,FALSE,FALSE,105075-107-Westbound-50,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105076,SGN,107,FALSE,FALSE,105076-107-Westbound-51,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105094,SNT,74,FALSE,FALSE,105094-74-Westbound-35,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105096,SGN,74,FALSE,FALSE,105096-74-Westbound-36,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105098,SGN,74,FALSE,FALSE,105098-74-Westbound-37,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105107,SGN,74,FALSE,FALSE,105107-74-Eastbound-22,,,,,,,,,,,,Rainbow Village,,,,,,,,,,,,,1
105118,SGN,32;74,FALSE,FALSE,105118-74-Westbound-43,105118-32-Northbound-54,,,,,,,,,,,Inman Park Stn,Inman Park Stn,,,,,,,,,,,,2
105120,SGN,32;74,FALSE,FALSE,105120-74-Westbound-44,105120-32-Northbound-55,,,,,,,,,,,Inman Park Stn,Inman Park Stn,,,,,,,,,,,,2
105122,SGN,32;74,FALSE,FALSE,105122-32-Northbound-56,105122-74-Westbound-45,,,,,,,,,,,Inman Park Stn,Inman Park Stn,,,,,,,,,,,,2
105124,SGN,32,FALSE,FALSE,105124-32-Northbound-48,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105126,SGN,32,FALSE,FALSE,105126-32-Northbound-49,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105130,SGN,32,FALSE,FALSE,105130-32-Northbound-51,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105152,SGN,32;74,FALSE,FALSE,105152-74-Eastbound-13,105152-32-Southbound-13,,,,,,,,,,,South Park Blvd,Rainbow Village,,,,,,,,,,,,2
105158,SGN,32;74,FALSE,FALSE,105158-32-Southbound-17,105158-74-Eastbound-17,,,,,,,,,,,South Park Blvd,Rainbow Village,,,,,,,,,,,,2
105160,SGN,32,FALSE,FALSE,105160-32-Southbound-18,,,,,,,,,,,,South Park Blvd,,,,,,,,,,,,,1
105161,SGN,32,FALSE,FALSE,105161-32-Northbound-50,,,,,,,,,,,,Inman Park Stn,,,,,,,,,,,,,1
105162,SGN,32,FALSE,FALSE,105162-32-Southbound-19,,,,,,,,,,,,South Park Blvd,,,,,,,,,,,,,1
105164,SGN,32,FALSE,FALSE,105164-32-Southbound-20,,,,,,,,,,,,South Park Blvd,,,,,,,,,,,,,1
105166,SGN,32,FALSE,FALSE,105166-32-Southbound-21,,,,,,,,,,,,South Park Blvd,,,,,,,,,,,,,1
105172,SGN,24,FALSE,FALSE,105172-24-Westbound-81,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105174,SGN,24,FALSE,FALSE,105174-24-Westbound-82,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105176,SGN,24,FALSE,FALSE,105176-24-Westbound-83,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105178,SGN,24,FALSE,FALSE,105178-24-Westbound-84,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105180,SGN,24,FALSE,FALSE,105180-24-Westbound-85,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105182,SAT,24,FALSE,FALSE,105182-24-Westbound-86,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105184,SGN,24,FALSE,FALSE,105184-24-Westbound-88,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105186,SGN,24,FALSE,FALSE,105186-24-Westbound-89,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105188,SND,24,FALSE,FALSE,105188-24-Westbound-90,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105190,SGN,24,FALSE,FALSE,105190-24-Westbound-91,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105192,SGN,24,FALSE,FALSE,105192-24-Westbound-92,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105194,SGN,24,FALSE,FALSE,105194-24-Westbound-93,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105196,SGN,24,FALSE,FALSE,105196-24-Westbound-94,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105198,SAT,24,FALSE,FALSE,105198-24-Westbound-95,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105200,SGN,24,FALSE,FALSE,105200-24-Westbound-96,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105208,SGN,24,TRUE,FALSE,105208-24-Westbound-87,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
105210,SGN,21,FALSE,FALSE,105210-21-Eastbound-23,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105212,SGN,21,FALSE,FALSE,105212-21-Eastbound-24,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105214,SGN,21,FALSE,FALSE,105214-21-Eastbound-25,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105216,SGN,21,FALSE,FALSE,105216-21-Eastbound-26,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105218,SGN,21,FALSE,FALSE,105218-21-Eastbound-37,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105220,SGN,21,FALSE,FALSE,105220-21-Eastbound-38,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105222,SGN,21,FALSE,FALSE,105222-21-Eastbound-39,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105226,SGN,21,FALSE,FALSE,105226-21-Eastbound-31,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105228,SGN,21,FALSE,FALSE,105228-21-Westbound-35,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105232,SNT,21,TRUE,FALSE,105232-21-Westbound-36,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105234,SGN,21,FALSE,FALSE,105234-21-Westbound-37,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105236,SAT,21,FALSE,FALSE,105236-21-Westbound-38,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105238,SGN,21,FALSE,FALSE,105238-21-Westbound-39,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105240,SGN,21,FALSE,FALSE,105240-21-Westbound-40,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105242,SGN,21,FALSE,FALSE,105242-21-Westbound-41,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105246,SGN,21,FALSE,FALSE,105246-21-Westbound-42,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105248,SGN,21,FALSE,FALSE,105248-21-Westbound-43,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105250,SGN,21,FALSE,FALSE,105250-21-Westbound-44,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105251,SGN,107,FALSE,FALSE,105251-107-Eastbound-29,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105252,SGN,107,FALSE,FALSE,105252-107-Eastbound-30,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105254,SGN,107,FALSE,FALSE,105254-107-Westbound-46,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105260,BEN,107,FALSE,FALSE,105260-107-Eastbound-32,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105264,SAT,107;24,FALSE,FALSE,105264-24-Westbound-73,105264-107-Westbound-45,,,,,,,,,,,Candler Park Stn,Georgia State Stn,,,,,,,,,,,,2
105302,SGN,102,FALSE,FALSE,105302-102-Westbound-2,,,,,,,,,,,,North Avenue Stn,,,,,,,,,,,,,1
105339,SGN,21,FALSE,FALSE,105339-21-Westbound-33,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105349,BEN,107,FALSE,FALSE,105349-107-Westbound-48,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105372,SGN,24,FALSE,FALSE,105372-24-Eastbound-4,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105374,SGN,24,FALSE,FALSE,105374-24-Eastbound-5,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105376,SGN,24,FALSE,FALSE,105376-24-Eastbound-6,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105378,SGN,24,FALSE,FALSE,105378-24-Eastbound-7,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105380,SGN,24,FALSE,FALSE,105380-24-Eastbound-8,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105382,SGN,24,FALSE,FALSE,105382-24-Eastbound-9,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105383,SNT,24,FALSE,FALSE,105383-24-Eastbound-10,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105384,SGN,24,FALSE,FALSE,105384-24-Eastbound-11,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105386,STR,24,TRUE,FALSE,105386-24-Eastbound-12,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105390,SGN,24,FALSE,FALSE,105390-24-Eastbound-13,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105392,SGN,24,FALSE,FALSE,105392-24-Eastbound-14,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105394,SGN,24,FALSE,FALSE,105394-24-Eastbound-15,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105396,SGN,24,FALSE,FALSE,105396-24-Eastbound-16,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105410,SGN,21,FALSE,FALSE,105410-21-Eastbound-27,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105412,SGN,21,FALSE,FALSE,105412-21-Eastbound-28,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105414,SGN,21,FALSE,FALSE,105414-21-Eastbound-29,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105416,SGN,21,FALSE,FALSE,105416-21-Eastbound-30,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105422,SGN,21,TRUE,FALSE,105422-21-Eastbound-32,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105426,SGN,21,FALSE,FALSE,105426-21-Eastbound-33,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105428,SNT,21,FALSE,FALSE,105428-21-Eastbound-34,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105430,SGN,21,FALSE,FALSE,105430-21-Eastbound-35,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
105432,SGN,32;74,FALSE,FALSE,105432-74-Westbound-46,105432-32-Northbound-57,,,,,,,,,,,Inman Park Stn,Inman Park Stn,,,,,,,,,,,,2
105448,SGN,21,FALSE,FALSE,105448-21-Westbound-34,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105452,SHO,21,FALSE,FALSE,105452-21-Westbound-32,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105455,SGN,21,FALSE,FALSE,105455-21-Westbound-31,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105456,SGN,21,FALSE,FALSE,105456-21-Westbound-30,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105462,SGN,107,FALSE,FALSE,105462-107-Eastbound-20,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105464,SGN,107,FALSE,FALSE,105464-107-Westbound-55,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105466,SGN,107,FALSE,FALSE,105466-107-Eastbound-21,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105468,SGN,107,FALSE,FALSE,105468-107-Westbound-54,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105470,SGN,107,FALSE,FALSE,105470-107-Eastbound-22,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105471,SGN,107,FALSE,FALSE,105471-107-Eastbound-23,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105472,SGN,107,FALSE,FALSE,105472-107-Westbound-53,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105474,BEN,107;32;74,FALSE,FALSE,105474-107-Eastbound-19,105474-74-Eastbound-11,105474-32-Southbound-11,,,,,,,,,,South Park Blvd,Rainbow Village,Indian Creek Stn,,,,,,,,,,,3
105476,STR,32;74,FALSE,FALSE,105476-74-Westbound-47,105476-32-Northbound-58,,,,,,,,,,,Inman Park Stn,Inman Park Stn,,,,,,,,,,,,2
105478,SGN,107,FALSE,FALSE,105478-107-Westbound-56,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105512,SGN,107,FALSE,FALSE,105512-107-Westbound-52,,,,,,,,,,,,Georgia State Stn,,,,,,,,,,,,,1
105517,SGN,24,FALSE,FALSE,105517-24-Eastbound-22,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105523,SNT,24,FALSE,FALSE,105523-24-Eastbound-23,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105570,SGN,24,FALSE,FALSE,105570-24-Eastbound-3,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105572,BEN,21,FALSE,FALSE,105572-21-Westbound-29,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
105574,SGN,107,FALSE,FALSE,105574-107-Eastbound-31,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
105578,SGN,24,FALSE,FALSE,105578-24-Eastbound-21,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106002,SGN,24,FALSE,FALSE,106002-24-Eastbound-38,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106004,SGN,24,FALSE,FALSE,106004-24-Eastbound-39,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106006,SGN,24,FALSE,FALSE,106006-24-Eastbound-40,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106008,SGN,24,FALSE,FALSE,106008-24-Eastbound-41,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106012,SGN,24,FALSE,FALSE,106012-24-Eastbound-42,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106014,SNT,24,TRUE,FALSE,106014-24-Eastbound-43,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106016,SGN,24,FALSE,FALSE,106016-24-Eastbound-44,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106018,SGN,24,FALSE,FALSE,106018-24-Eastbound-45,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106020,SGN,24,FALSE,FALSE,106020-24-Eastbound-46,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106022,SGN,24,FALSE,FALSE,106022-24-Westbound-62,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106024,SGN,24,FALSE,FALSE,106024-24-Westbound-63,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106026,SGN,24,FALSE,FALSE,106026-24-Westbound-64,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106028,SGN,24,FALSE,FALSE,106028-24-Westbound-65,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106030,SGN,24,FALSE,FALSE,106030-24-Westbound-66,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106032,SGN,24,FALSE,FALSE,106032-24-Westbound-67,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106036,SGN,24,FALSE,FALSE,106036-24-Westbound-51,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106038,SGN,24,FALSE,FALSE,106038-24-Westbound-52,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106040,SGN,24,FALSE,FALSE,106040-24-Westbound-53,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106042,SAT,24,TRUE,FALSE,106042-24-Westbound-54,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106048,SGN,24,FALSE,FALSE,106048-24-Westbound-56,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106050,SGN,24,FALSE,FALSE,106050-24-Westbound-57,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106052,SGN,24,FALSE,FALSE,106052-24-Westbound-58,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106054,SGN,24,FALSE,FALSE,106054-24-Westbound-59,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106056,SGN,24,FALSE,FALSE,106056-24-Westbound-60,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106058,SGN,24,FALSE,FALSE,106058-24-Westbound-61,,,,,,,,,,,,Candler Park Stn,,,,,,,,,,,,,1
106064,SGN,24,FALSE,FALSE,106064-24-Eastbound-30,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106066,SGN,24,FALSE,FALSE,106066-24-Eastbound-31,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106068,SGN,24,FALSE,FALSE,106068-24-Eastbound-32,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106070,SGN,24,FALSE,FALSE,106070-24-Eastbound-33,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106072,SGN,24,FALSE,FALSE,106072-24-Eastbound-34,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106074,SGN,24,FALSE,FALSE,106074-24-Eastbound-35,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106076,SGN,24,FALSE,FALSE,106076-24-Eastbound-36,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106078,SGN,24,FALSE,FALSE,106078-24-Eastbound-37,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
106082,SGN,15;823,FALSE,FALSE,106082-15-Southbound-16,106082-823-Southbound-23,,,,,,,,,,,Bouldercrest Rd,Rupert Rd,Linecrest Rd,,,,,,,,,,,3
106084,SNT,15,FALSE,FALSE,106084-15-Southbound-17,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106086,SGN,15,FALSE,FALSE,106086-15-Southbound-18,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106088,SGN,15,FALSE,FALSE,106088-15-Southbound-19,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106090,SGN,15,FALSE,FALSE,106090-15-Southbound-20,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106092,STR,15,FALSE,FALSE,106092-15-Southbound-21,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106094,STR,15,TRUE,FALSE,106094-15-Southbound-22,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106096,STR,15,FALSE,FALSE,106096-15-Southbound-23,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106098,SNT,15,FALSE,FALSE,106098-15-Southbound-24,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106100,STR,15,FALSE,FALSE,106100-15-Southbound-25,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106102,STR,15,FALSE,FALSE,106102-15-Southbound-26,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106104,SAT,15,FALSE,FALSE,106104-15-Southbound-27,,,,,,,,,,,,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,,2
106106,STR,15;9,FALSE,FALSE,106106-9-Eastbound-47,106106-15-Southbound-29,,,,,,,,,,,Rainbow Village,Bouldercrest Rd,Linecrest Rd,,,,,,,,,,,3
106108,BEN,15,FALSE,FALSE,106108-15-Northbound-54,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
106110,SAT,15,FALSE,FALSE,106110-15-Northbound-55,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
106112,STR,15,FALSE,FALSE,106112-15-Northbound-56,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
106114,BEN,15,FALSE,FALSE,106114-15-Northbound-57,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
