StopAbbr,Route_EOL_existing,Route_EOL_bnr,_merge,Unchanged
106082,"['15_Bouldercrest Rd', '823_Rupert Rd']",['15_South Park Blvd'],both,FALSE
106084,['15_Bouldercrest Rd'],"['15_Lindbergh Ctr Stn', '15_South Park Blvd']",both,FALSE
106086,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106088,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106090,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106092,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106094,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106096,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106098,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106100,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106102,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106104,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106106,"['15_Bouldercrest Rd', '9_Rainbow Village']","['15_Lindbergh Ctr Stn', '15_South Park Blvd']",both,FALSE
106108,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106110,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106112,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106114,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106116,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106118,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106120,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106122,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106124,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106126,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106128,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106130,"['15_Decatur Stn', '823_Decatur Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
106132,"['15_Decatur Stn', '823_Decatur Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
106134,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
106136,"['15_King Memorial Stn', '9_Decatur Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
106148,['24_Candler Park Stn'],,left_only,FALSE
106150,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106154,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106156,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106158,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106160,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106162,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106164,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106166,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106168,"['21_Kensington Stn', '823_Rupert Rd']",['21_Kensington Stn'],both,FALSE
106170,"['21_Kensington Stn', '823_Rupert Rd']",['21_Kensington Stn'],both,FALSE
106172,"['21_Rupert Rd', '823_Kensington Stn']",['21_Kensington Stn'],both,FALSE
106174,"['21_Rupert Rd', '823_Kensington Stn']",['21_Kensington Stn'],both,FALSE
106176,"['21_Rupert Rd', '823_Kensington Stn']",['21_Kensington Stn'],both,FALSE
106178,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
106180,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106182,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106184,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106186,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106188,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106190,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106192,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106194,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106196,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106198,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106200,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106202,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106204,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106206,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106208,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106210,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106212,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106216,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106218,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106222,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106226,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
106228,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106230,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106234,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106238,['107_Georgia State Stn'],"['15_Lindbergh Ctr Stn', '22_Ashview Triangle']",both,FALSE
106240,['823_Rupert Rd'],,left_only,FALSE
106242,['823_Rupert Rd'],,left_only,FALSE
106244,['823_Rupert Rd'],,left_only,FALSE
106246,['823_Rupert Rd'],,left_only,FALSE
106248,['823_Rupert Rd'],,left_only,FALSE
106252,['823_Rupert Rd'],['15_South Park Blvd'],both,FALSE
106268,['823_Rupert Rd'],,left_only,FALSE
106270,['823_Decatur Stn'],,left_only,FALSE
106272,['823_Decatur Stn'],,left_only,FALSE
106274,['823_Decatur Stn'],,left_only,FALSE
106278,['823_Decatur Stn'],,left_only,FALSE
106280,['823_Decatur Stn'],,left_only,FALSE
106282,['823_Decatur Stn'],,left_only,FALSE
106284,['823_Decatur Stn'],,left_only,FALSE
106286,['823_Decatur Stn'],,left_only,FALSE
106292,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106294,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106296,"['24_Indian Creek Stn', '34_GSU Perimeter Colg']",['34_South DeKalb Mall'],both,FALSE
106298,['24_Indian Creek Stn'],['34_South DeKalb Mall'],both,FALSE
106308,"['24_Indian Creek Stn', '34_GSU Perimeter Colg']",['34_South DeKalb Mall'],both,FALSE
106310,"['24_GSU Perimeter Colg', '34_Indian Creek Stn']",['34_South DeKalb Mall'],both,FALSE
106312,"['24_Indian Creek Stn', '34_GSU Perimeter Colg']",['34_South DeKalb Mall'],both,FALSE
106316,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106324,['9_King Memorial Stn'],,left_only,FALSE
106326,['9_Rainbow Village'],['15_South Park Blvd'],both,FALSE
106330,['9_King Memorial Stn'],,left_only,FALSE
106334,['9_Rainbow Village'],,left_only,FALSE
106342,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
106346,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
106350,"['24_Candler Park Stn', '34_East Lake Stn']",['34_East Lake Stn'],both,FALSE
106352,"['24_East Lake Stn', '34_Candler Park Stn']",['34_East Lake Stn'],both,FALSE
106354,"['24_Candler Park Stn', '34_East Lake Stn']",['34_East Lake Stn'],both,FALSE
106362,['34_East Lake Stn'],,left_only,FALSE
106366,"['24_East Lake Stn', '34_Candler Park Stn']",['34_East Lake Stn'],both,FALSE
106370,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
106380,['24_Indian Creek Stn'],,left_only,FALSE
106390,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106392,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106394,['15_Bouldercrest Rd'],['15_South Park Blvd'],both,FALSE
106396,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106398,['15_Decatur Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
106400,['15_Bouldercrest Rd'],,left_only,FALSE
106402,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
106404,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106406,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106412,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106414,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
106416,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106420,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106422,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106424,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106426,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106428,"['21_Indian Creek Stn', '24_Five Points Stn']","['21_West Lake Stn', '34_South DeKalb Mall']",both,FALSE
106430,"['21_Candler Park Stn', '24_Kensington Stn']","['21_Kensington Stn', '34_East Lake Stn']",both,FALSE
106432,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
106433,"['21_Decatur Stn', '823_Five Points Stn']",['21_West Lake Stn'],both,FALSE
106434,"['21_Five Points Stn', '823_Decatur Stn']",['21_West Lake Stn'],both,FALSE
106438,"['21_Decatur Stn', '823_Five Points Stn']",['21_West Lake Stn'],both,FALSE
106440,"['21_Decatur Stn', '823_Five Points Stn']",,left_only,FALSE
106444,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
106446,['24_Candler Park Stn'],,left_only,FALSE
106452,['823_Rupert Rd'],,left_only,FALSE
106464,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
106466,['9_Rainbow Village'],,left_only,FALSE
106468,['9_King Memorial Stn'],,left_only,FALSE
106474,"['24_Indian Creek Stn', '34_GSU Perimeter Colg']",['34_South DeKalb Mall'],both,FALSE
106476,"['24_Candler Park Stn', '34_East Lake Stn']",['34_East Lake Stn'],both,FALSE
106478,"['107_Indian Creek Stn', '24_Indian Creek Stn']","['22_Indian Creek Stn', '34_South DeKalb Mall']",both,FALSE
107012,['24_Candler Park Stn'],,left_only,FALSE
107014,['24_Indian Creek Stn'],,left_only,FALSE
107016,['24_Indian Creek Stn'],,left_only,FALSE
107018,['24_Indian Creek Stn'],,left_only,FALSE
107022,['24_Candler Park Stn'],,left_only,FALSE
107026,['24_Indian Creek Stn'],,left_only,FALSE
107028,['24_Indian Creek Stn'],,left_only,FALSE
107044,['24_Candler Park Stn'],,left_only,FALSE
107046,['24_Candler Park Stn'],,left_only,FALSE
107048,['24_Candler Park Stn'],,left_only,FALSE
107050,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
107052,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
107054,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107056,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107058,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107060,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107062,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107064,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107066,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107068,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107070,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107072,['86_Mall at Stonecrest'],,left_only,FALSE
107074,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107076,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107078,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107080,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107082,['86_Kensington Stn'],"['109_Kensington Stn', '109_South DeKalb Mall']",both,FALSE
107084,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107086,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107088,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107090,"['114_Kensington Stn', '86_Avondale Stn']","['109_Kensington Stn', '114_Decatur Stn']",both,FALSE
107091,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107092,"['114_Mall at Stonecrest', '86_GSU Perimeter Colg']","['109_South DeKalb Mall', '114_Xpress P&R Lot']",both,FALSE
107094,"['114_Kensington Stn', '86_Avondale Stn']","['109_Kensington Stn', '114_Decatur Stn']",both,FALSE
107096,"['114_Avondale Stn', '24_Kensington Stn', '86_Indian Creek Stn']","['109_Kensington Stn', '114_Decatur Stn']",both,FALSE
107098,"['114_Mall at Stonecrest', '24_GSU Perimeter Colg', '86_Candler Park Stn']","['109_South DeKalb Mall', '114_Xpress P&R Lot']",both,FALSE
107100,"['114_GSU Perimeter Colg', '24_Candler Park Stn', '86_Mall at Stonecrest']","['109_South DeKalb Mall', '114_Xpress P&R Lot']",both,FALSE
107101,"['114_Kensington Stn', '24_Indian Creek Stn', '86_Avondale Stn']","['109_Kensington Stn', '114_Decatur Stn']",both,FALSE
107102,"['114_Avondale Stn', '24_Indian Creek Stn', '86_Kensington Stn']","['109_Kensington Stn', '114_Decatur Stn']",both,FALSE
107104,"['114_Avondale Stn', '24_Indian Creek Stn']",['109_Kensington Stn'],both,FALSE
107106,"['114_Avondale Stn', '24_Indian Creek Stn']",['109_Kensington Stn'],both,FALSE
107108,['114_Avondale Stn'],['109_Kensington Stn'],both,FALSE
107110,['114_Avondale Stn'],['109_Kensington Stn'],both,FALSE
107112,['114_Avondale Stn'],['109_Kensington Stn'],both,FALSE
107114,['114_GSU Perimeter Colg'],['109_South DeKalb Mall'],both,FALSE
107116,['114_Avondale Stn'],['109_Kensington Stn'],both,FALSE
107118,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107120,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107122,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107124,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107128,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107132,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107134,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107136,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107138,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107140,['107_Indian Creek Stn'],"['109_South DeKalb Mall', '22_Indian Creek Stn']",both,FALSE
107142,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
107146,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
107150,"['107_Candler Park Stn', '24_Georgia State Stn']",['22_Ashview Triangle'],both,FALSE
107155,"['107_Georgia State Stn', '24_Candler Park Stn']",['22_Ashview Triangle'],both,FALSE
107156,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107158,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107160,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107162,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107164,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107166,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107170,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107172,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107174,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
107212,['823_Rupert Rd'],,left_only,FALSE
107227,['823_Decatur Stn'],,left_only,FALSE
107228,['823_Decatur Stn'],,left_only,FALSE
107230,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107232,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107234,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107236,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107238,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107240,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107246,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107248,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107250,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107254,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107256,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107258,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107260,['114_Avondale Stn'],['114_Decatur Stn'],both,FALSE
107262,['86_Kensington Stn'],['114_Decatur Stn'],both,FALSE
107264,['86_Kensington Stn'],['114_Decatur Stn'],both,FALSE
107266,['86_Kensington Stn'],['114_Decatur Stn'],both,FALSE
107267,['86_Kensington Stn'],['114_Decatur Stn'],both,FALSE
107270,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107272,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107274,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107276,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107278,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107280,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107281,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107284,['86_Mall at Stonecrest'],['114_Xpress P&R Lot'],both,FALSE
107286,['86_Mall at Stonecrest'],['114_Xpress P&R Lot'],both,FALSE
107288,['86_Mall at Stonecrest'],['114_Xpress P&R Lot'],both,FALSE
107290,['86_Mall at Stonecrest'],['114_Xpress P&R Lot'],both,FALSE
107294,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
107296,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
107302,['823_Decatur Stn'],,left_only,FALSE
107304,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
107306,['21_Five Points Stn'],['21_West Lake Stn'],both,FALSE
107308,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
107314,['86_Kensington Stn'],['109_Kensington Stn'],both,FALSE
107318,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107320,"['114_GSU Perimeter Colg', '24_Candler Park Stn']","['109_South DeKalb Mall', '114_Xpress P&R Lot']",both,FALSE
107322,['114_GSU Perimeter Colg'],['109_South DeKalb Mall'],both,FALSE
107324,['24_Indian Creek Stn'],,left_only,FALSE
107326,['24_Indian Creek Stn'],,left_only,FALSE
107328,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
107332,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
107334,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107336,['86_Mall at Stonecrest'],['109_South DeKalb Mall'],both,FALSE
107338,"['114_GSU Perimeter Colg', '24_Candler Park Stn']",['109_South DeKalb Mall'],both,FALSE
107346,['21_Kensington Stn'],['21_Kensington Stn'],both,TRUE
107348,['86_Mall at Stonecrest'],['114_Xpress P&R Lot'],both,FALSE
107350,['86_Kensington Stn'],['114_Decatur Stn'],both,FALSE
108002,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
108004,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
108006,"['107_Indian Creek Stn', '24_Indian Creek Stn']",['22_Indian Creek Stn'],both,FALSE
108008,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108010,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
108012,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108014,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108016,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
108018,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108020,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
108022,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108024,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
108032,['107_Indian Creek Stn'],['22_Indian Creek Stn'],both,FALSE
108046,['107_Georgia State Stn'],['22_Ashview Triangle'],both,FALSE
108047,"['107_Georgia State Stn', '24_Candler Park Stn']",['22_Ashview Triangle'],both,FALSE
108050,"['107_Candler Park Stn', '24_Georgia State Stn']",['22_Ashview Triangle'],both,FALSE
108052,['115_Mall at Stonecrest'],['115_Mall at Stonecrest'],both,TRUE
108064,['24_Candler Park Stn'],['115_Avondale Stn'],both,FALSE
108070,['24_Candler Park Stn'],['115_Avondale Stn'],both,FALSE
108072,['24_Indian Creek Stn'],['115_Mall at Stonecrest'],both,FALSE
108074,"['107_Georgia State Stn', '115_Mall at Stonecrest', '24_Indian Creek Stn']",['115_Mall at Stonecrest'],both,FALSE
108076,"['107_Indian Creek Stn', '115_Candler Park Stn', '24_Kensington Stn']","['115_Avondale Stn', '115_Mall at Stonecrest']",both,FALSE
108078,"['107_Mall at Stonecrest', '115_Georgia State Stn']","['115_Mall at Stonecrest', '22_Ashview Triangle']",both,FALSE
108080,"['107_Kensington Stn', '115_Indian Creek Stn']",['115_Avondale Stn'],both,FALSE
108082,"['107_Georgia State Stn', '115_Mall at Stonecrest']",['115_Mall at Stonecrest'],both,FALSE
108084,"['107_Indian Creek Stn', '115_Kensington Stn']","['115_Avondale Stn', '22_Ashview Triangle', '22_Indian Creek Stn']",both,FALSE
108086,"['107_Georgia State Stn', '115_Mall at Stonecrest']","['115_Mall at Stonecrest', '22_Ashview Triangle']",both,FALSE
108088,"['107_Kensington Stn', '115_Indian Creek Stn']","['115_Avondale Stn', '22_Indian Creek Stn']",both,FALSE
108090,"['107_Indian Creek Stn', '115_Kensington Stn']","['115_Avondale Stn', '22_Indian Creek Stn']",both,FALSE
108092,"['107_Georgia State Stn', '115_Mall at Stonecrest']","['115_Mall at Stonecrest', '22_Ashview Triangle']",both,FALSE
